4.2	4.4270296	0.292799955674368	0.200176905572514
4.25	4.4772895	0.282827038354344	0.19670412371779
4.3	4.5275494	0.273024564091122	0.193394438563925
4.35	4.5778093	0.263384335660827	0.190247850110918
4.4	4.6280692	0.253898155839584	0.187264358358771
4.45	4.6783291	0.244557827403517	0.184443963307483
4.5	4.728589	0.23535515312875	0.181786664957053
4.55	4.7788489	0.226281935791408	0.179292463307483
4.6	4.8291088	0.217329978167616	0.176961358358771
4.65	4.8793687	0.208491083033498	0.174793350110918
4.7	4.9296286	0.199757053165178	0.172788438563925
4.75	4.9798885	0.191119691338781	0.17094662371779
4.8	5.0301484	0.182570800330432	0.169267905572514
4.85	5.0804083	0.174102182916255	0.167752284128097
4.9	5.1306682	0.165705641872374	0.166399759384539
4.95	5.1809281	0.157372979974914	0.16521033134184
5	5.231188	0.149096	0.164184
5.05	5.2813394	0.140926154593223	0.161586624061362
5.1	5.3314908	0.132892085040104	0.158769361379423
5.15	5.3816422	0.125004818968661	0.155732211954183
5.2	5.4317936	0.117275384006912	0.152475175785641
5.25	5.481945	0.109714807782875	0.148998252873798
5.3	5.5320964	0.102334117924568	0.145301443218654
5.35	5.5822478	0.095144342060009	0.141384746820208
5.4	5.6323992	0.088156507817216	0.137248163678462
5.45	5.6825506	0.081381642824207	0.132891693793414
5.5	5.732702	0.074830774709	0.128315337165064
5.55	5.7828534	0.068514931099613	0.123519093793414
5.6	5.8330048	0.062445139624064	0.118502963678462
5.65	5.8831562	0.056632427910371	0.113266946820208
5.7	5.9333076	0.051087823586552	0.107811043218654
5.75	5.983459	0.045822354280625	0.102135252873798
5.8	6.0336104	0.040847047620608	0.0962395757856411
5.85	6.0837618	0.036172931234519	0.0901240119541827
5.9	6.1339132	0.031811032750376	0.0837885613794231
5.95	6.1840646	0.027772379796197	0.0772332240613622
6	6.234216	0.024068	0.070458
6.05	6.28426485	0.0207227067093467	0.0632871247329309
6.1	6.3343137	0.017726698165254	0.0565002468623955
6.15	6.38436255	0.0150607557396222	0.0500973663883936
6.2	6.4344114	0.012705660804352	0.0440784833109252
6.25	6.48446025	0.0106421947313438	0.0384435976299905
6.3	6.5345091	0.008851138892498	0.0331927093455894
6.35	6.58455795	0.00731327465971525	0.0283258184577218
6.4	6.6346068	0.006009383404896	0.0238429249663878
6.45	6.68465565	0.00492024649994075	0.0197440288715875
6.5	6.7347045	0.00402664531675	0.0160291301733207
6.55	6.78475335	0.00330936122722425	0.0126982288715875
6.6	6.8348022	0.002749175603264	0.00975132496638785
6.65	6.88485105	0.00232686981676975	0.00718841845772181
6.7	6.9348999	0.002023225239642	0.00500950934558935
6.75	6.98494875	0.00181902324378125	0.00321459762999049
6.8	7.0349976	0.001695045201088	0.00180368331092522
6.85	7.08504645	0.00163207248346275	0.000776766388393519
6.9	7.1350953	0.00161088646280599	0.000133846862395459
6.95	7.18514415	0.00161226851101825	-0.000125075267069066
7	7.235193	0.001617	0.000000
